"id","industryId","industry","targetName","value","createTime","updateTime","year","province"
"256",,,"广州市人民政府办公厅发布政策数量","3","17/9/2025 11:05:15","17/9/2025 11:05:15","2022",
"257",,,"国家药监局发布政策数量","3","17/9/2025 11:05:15","17/9/2025 11:05:15","2022",
"258",,,"中华人民共和国中央人民政府发布政策数量","1","17/9/2025 11:05:15","17/9/2025 11:05:15","2022",
"259",,,"银保监会办公厅发布政策数量","1","17/9/2025 11:05:15","17/9/2025 11:05:15","2022",
"260",,,"应急管理部办公厅发布政策数量","1","17/9/2025 11:05:15","17/9/2025 11:05:15","2022",
"261",,,"交通运输部办公厅发布政策数量","2","17/9/2025 11:05:15","17/9/2025 11:05:15","2022",
"262",,,"公安部办公厅发布政策数量","1","17/9/2025 11:05:15","17/9/2025 11:05:15","2022",
"263",,,"深圳市地方金融监督管理局发布政策数量","1","17/9/2025 11:05:15","17/9/2025 11:05:15","2022",
"264",,,"广州市黄埔区工业和信息化局发布政策数量","2","17/9/2025 11:05:15","17/9/2025 11:05:15","2022",
"265",,,"广州开发区经济和信息化局发布政策数量","2","17/9/2025 11:05:15","17/9/2025 11:05:15","2022",
"266",,,"广州市黄埔区科学技术局发布政策数量","3","17/9/2025 11:05:16","17/9/2025 11:05:16","2022",
"267",,,"广州开发区科技创新局发布政策数量","2","17/9/2025 11:05:16","17/9/2025 11:05:16","2022",
"268",,,"工业互联网专项工作组办公室发布政策数量","1","17/9/2025 11:05:16","17/9/2025 11:05:16","2022",
"269",,,"浙江省人民政府办公厅发布政策数量","2","17/9/2025 11:05:16","17/9/2025 11:05:16","2022",
"270",,,"陕西省人民政府办公厅发布政策数量","1","17/9/2025 11:05:16","17/9/2025 11:05:16","2022",
"271",,,"贵州省人民政府发布政策数量","4","17/9/2025 11:05:16","17/9/2025 11:05:16","2022",
"272",,,"工业和信息化部信息技术发展司发布政策数量","1","17/9/2025 11:05:16","17/9/2025 11:05:16","2022",
"273",,,"中共北京市委、北京市人民政府　　　发布政策数量","1","17/9/2025 11:05:16","17/9/2025 11:05:16","2022",
"274",,,"武汉市人民政府发布政策数量","4","17/9/2025 11:05:16","17/9/2025 11:05:16","2022",
"275",,,"辽宁省人民政府办公厅发布政策数量","2","17/9/2025 11:05:16","17/9/2025 11:05:16","2022",
"276",,,"成都市经济和信息化局发布政策数量","1","17/9/2025 11:05:16","17/9/2025 11:05:16","2022",
"277",,,"云南省人民政府发布政策数量","2","17/9/2025 11:05:16","17/9/2025 11:05:16","2022",
"278",,,"省政府办公厅发布政策数量","4","17/9/2025 11:05:16","17/9/2025 11:05:16","2022",
"279",,,"省国有资产监督管理委员会发布政策数量","1","17/9/2025 11:05:16","17/9/2025 11:05:16","2022",
"280",,,"省科技厅发布政策数量","1","17/9/2025 11:05:16","17/9/2025 11:05:16","2022",
"281",,,"广西壮族自治区人民政府办公厅发布政策数量","2","17/9/2025 11:05:16","17/9/2025 11:05:16","2022",
"282",,,"贵州省科学技术厅发布政策数量","2","17/9/2025 11:05:16","17/9/2025 11:05:16","2022",
"283",,,"贵州省财政厅发布政策数量","1","17/9/2025 11:05:16","17/9/2025 11:05:16","2022",
"284",,,"贵州省自然资源厅发布政策数量","1","17/9/2025 11:05:16","17/9/2025 11:05:16","2022",
"285",,,"贵州省生态环境厅发布政策数量","1","17/9/2025 11:05:16","17/9/2025 11:05:16","2022",
"286",,,"贵州省商务厅发布政策数量","1","17/9/2025 11:05:17","17/9/2025 11:05:17","2022",
"287",,,"贵州省能源局发布政策数量","2","17/9/2025 11:05:17","17/9/2025 11:05:17","2022",
"288",,,"甘肃省发展和改革委员会发布政策数量","2","17/9/2025 11:05:17","17/9/2025 11:05:17","2022",
"289",,,"湖南省市场监督管理局发布政策数量","1","17/9/2025 11:05:17","17/9/2025 11:05:17","2022",
"290",,,"山东省发展和改革委员会发布政策数量","1","17/9/2025 11:05:17","17/9/2025 11:05:17","2022",
"291",,,"湖南省工业和信息化厅   发布政策数量","1","17/9/2025 11:05:17","17/9/2025 11:05:17","2022",
"292",,,"知识产权局发布政策数量","1","17/9/2025 11:05:17","17/9/2025 11:05:17","2022",
"293",,,"外汇局发布政策数量","2","17/9/2025 11:05:17","17/9/2025 11:05:17","2022",
"294",,,"银保监局发布政策数量","1","17/9/2025 11:05:17","17/9/2025 11:05:17","2022",
"295",,,"内蒙古自治区科学技术厅发布政策数量","1","17/9/2025 11:05:17","17/9/2025 11:05:17","2022",
"296",,,"中央政法委发布政策数量","1","17/9/2025 11:05:17","17/9/2025 11:05:17","2022",
"297",,,"上海市财政局发布政策数量","2","17/9/2025 11:05:17","17/9/2025 11:05:17","2022",
"298",,,"合肥市发展和改革委员会发布政策数量","1","17/9/2025 11:05:17","17/9/2025 11:05:17","2022",
"299",,,"市规划和自然资源局发布政策数量","1","17/9/2025 11:05:17","17/9/2025 11:05:17","2022",
"300",,,"中华全国工商业联合会发布政策数量","1","17/9/2025 11:05:17","17/9/2025 11:05:17","2022",
"301",,,"湖北省人民政府发布政策数量","1","17/9/2025 11:05:17","17/9/2025 11:05:17","2022",
"302",,,"山东省科学技术厅发布政策数量","2","17/9/2025 11:05:17","17/9/2025 11:05:17","2022",
"303",,,"四川省经济和信息化厅办公室发布政策数量","1","17/9/2025 11:05:17","17/9/2025 11:05:17","2022",
"304",,,"海南省财政厅发布政策数量","1","17/9/2025 11:05:17","17/9/2025 11:05:17","2022",
"305",,,"江苏省人民政府办公厅发布政策数量","2","17/9/2025 11:05:18","17/9/2025 11:05:18","2022",
"306",,,"省发展改革委发布政策数量","1","17/9/2025 11:05:18","17/9/2025 11:05:18","2022",
"307",,,"山西省人民政府发布政策数量","2","17/9/2025 11:05:18","17/9/2025 11:05:18","2022",
"308",,,"上海市人民代表大会常务委员会发布政策数量","1","17/9/2025 11:05:18","17/9/2025 11:05:18","2022",
"309",,,"最高人民法院发布政策数量","1","17/9/2025 11:05:18","17/9/2025 11:05:18","2022",
"310",,,"广东省药品监督管理局办公室发布政策数量","1","17/9/2025 11:05:18","17/9/2025 11:05:18","2022",
"311",,,"云南省交通运输厅发布政策数量","1","17/9/2025 11:05:18","17/9/2025 11:05:18","2022",
"312",,,"云南省公安厅发布政策数量","1","17/9/2025 11:05:18","17/9/2025 11:05:18","2022",
"313",,,"云南省市场监督管理局发布政策数量","1","17/9/2025 11:05:18","17/9/2025 11:05:18","2022",
"314",,,"青海省科学技术厅发布政策数量","1","17/9/2025 11:05:18","17/9/2025 11:05:18","2022",
"315",,,"陕西省淘汰落后产能工作协调领导小组办公室发布政策数量","1","17/9/2025 11:05:18","17/9/2025 11:05:18","2022",
"316",,,"国家药监局药审中心发布政策数量","7","17/9/2025 11:05:18","17/9/2025 11:05:18","2022",
"317",,,"国家外汇管理局发布政策数量","2","17/9/2025 11:05:18","17/9/2025 11:05:18","2022",
"318",,,"广东省科技厅发布政策数量","1","17/9/2025 11:05:18","17/9/2025 11:05:18","2022",
"319",,,"重庆市渝北区人民政府办公室发布政策数量","1","17/9/2025 11:05:19","17/9/2025 11:05:19","2022",
"320",,,"京市通州区人民政府办公室发布政策数量","1","17/9/2025 11:05:19","17/9/2025 11:05:19","2022",
"321",,,"厦门市工业和信息化局办公室发布政策数量","1","17/9/2025 11:05:19","17/9/2025 11:05:19","2022",
"322",,,"厦门市大数据管理局发布政策数量","1","17/9/2025 11:05:19","17/9/2025 11:05:19","2022",
"323",,,"国家开发银行办公室发布政策数量","1","17/9/2025 11:05:19","17/9/2025 11:05:19","2022",
"324",,,"科技部火炬中心发布政策数量","1","17/9/2025 11:05:19","17/9/2025 11:05:19","2022",
"325",,,"重庆市发展和改革委员会发布政策数量","1","17/9/2025 11:05:19","17/9/2025 11:05:19","2022",
"326",,,"重庆市生态环境局发布政策数量","1","17/9/2025 11:05:19","17/9/2025 11:05:19","2022",
"327",,,"重庆市国有资产监督管理委员会发布政策数量","1","17/9/2025 11:05:19","17/9/2025 11:05:19","2022",
"328",,,"重庆市市场监督管理局发布政策数量","1","17/9/2025 11:05:19","17/9/2025 11:05:19","2022",
"329",,,"中国民用航空局发布政策数量","1","17/9/2025 11:05:19","17/9/2025 11:05:19","2022",
"330",,,"福建省市场监督管理局发布政策数量","1","17/9/2025 11:05:19","17/9/2025 11:05:19","2022",
"331",,,"江西省科学技术厅发布政策数量","1","17/9/2025 11:05:19","17/9/2025 11:05:19","2022",
"332",,,"江西省税务局发布政策数量","1","17/9/2025 11:05:19","17/9/2025 11:05:19","2022",
"333",,,"云南省统计局发布政策数量","1","17/9/2025 11:05:19","17/9/2025 11:05:19","2022",
"334",,,"甘肃省人民政府发布政策数量","1","17/9/2025 11:05:19","17/9/2025 11:05:19","2022",
"335",,,"北京市人民政府发布政策数量","1","17/9/2025 11:05:19","17/9/2025 11:05:19","2022",
"336",,,"云南省商务厅发布政策数量","1","17/9/2025 11:05:19","17/9/2025 11:05:19","2022",
"337",,,"云南省自然资源厅发布政策数量","2","17/9/2025 11:05:19","17/9/2025 11:05:19","2022",
"338",,,"中国银行保险监督管理委员会云南监管局发布政策数量","1","17/9/2025 11:05:19","17/9/2025 11:05:19","2022",
"339",,,"中国人民银行昆明中心支行发布政策数量","1","17/9/2025 11:05:20","17/9/2025 11:05:20","2022",
"340",,,"云南省通信管理局发布政策数量","1","17/9/2025 11:05:20","17/9/2025 11:05:20","2022",
"341",,,"中共云南省委网络安全和信息化委员会办公室发布政策数量","1","17/9/2025 11:05:20","17/9/2025 11:05:20","2022",
"342",,,"自治区经济和信息化厅发布政策数量","1","17/9/2025 11:05:20","17/9/2025 11:05:20","2022",
"343",,,"陕西省教育厅发布政策数量","1","17/9/2025 11:05:20","17/9/2025 11:05:20","2022",
"344",,,"中共宁夏回族自治区科学技术厅党组发布政策数量","1","17/9/2025 11:05:20","17/9/2025 11:05:20","2022",
"345",,,"吉林省人民政府发布政策数量","1","17/9/2025 11:05:20","17/9/2025 11:05:20","2022",
"346",,,"湖南省人民政府发布政策数量","2","17/9/2025 11:05:20","17/9/2025 11:05:20","2022",
"347",,,"河北省人民政府办公厅发布政策数量","2","17/9/2025 11:05:20","17/9/2025 11:05:20","2022",
"348",,,"国家药品监督管理局综合和规划财务司发布政策数量","1","17/9/2025 11:05:20","17/9/2025 11:05:20","2022",
"349",,,"海宁市人民政府办公室发布政策数量","1","17/9/2025 11:05:20","17/9/2025 11:05:20","2022",
"350",,,"通辽市人民政府办公室发布政策数量","1","17/9/2025 11:05:20","17/9/2025 11:05:20","2022",
"351",,,"北京市大兴区人民政府发布政策数量","1","17/9/2025 11:05:20","17/9/2025 11:05:20","2022",
"352",,,"上海市生态环境局发布政策数量","3","17/9/2025 11:05:20","17/9/2025 11:05:20","2022",
"353",,,"四川省统计局发布政策数量","1","17/9/2025 11:05:20","17/9/2025 11:05:20","2022",
"354",,,"国家税务总局四川省税务局发布政策数量","1","17/9/2025 11:05:20","17/9/2025 11:05:20","2022",
"355",,,"中共宁夏回族自治区委员会办公厅发布政策数量","1","17/9/2025 11:05:20","17/9/2025 11:05:20","2022",
"356",,,"无锡市人民政府发布政策数量","1","17/9/2025 11:05:20","17/9/2025 11:05:20","2022",
"357",,,"合肥市经济和信息化局发布政策数量","1","17/9/2025 11:05:20","17/9/2025 11:05:20","2022",
"358",,,"合肥市财政局发布政策数量","1","17/9/2025 11:05:20","17/9/2025 11:05:20","2022",
"359",,,"区投促局发布政策数量","1","17/9/2025 11:05:21","17/9/2025 11:05:21","2022",
"360",,,"天津高新区发布政策数量","3","17/9/2025 11:05:21","17/9/2025 11:05:21","2022",
"361",,,"区政府办公室发布政策数量","1","17/9/2025 11:05:21","17/9/2025 11:05:21","2022",
"362",,,"国家疾控局发布政策数量","1","17/9/2025 11:05:21","17/9/2025 11:05:21","2022",
"363",,,"国家体育总局发布政策数量","1","17/9/2025 11:05:21","17/9/2025 11:05:21","2022",
"364",,,"国家知识产权局保护司发布政策数量","1","17/9/2025 11:05:21","17/9/2025 11:05:21","2022",
"365",,,"省工业和信息化厅发布政策数量","1","17/9/2025 11:05:21","17/9/2025 11:05:21","2022",
"366",,,"甘肃省科技厅发布政策数量","2","17/9/2025 11:05:21","17/9/2025 11:05:21","2022",
"367",,,"气象局发布政策数量","1","17/9/2025 11:05:21","17/9/2025 11:05:21","2022",
"368",,,"林草局发布政策数量","1","17/9/2025 11:05:21","17/9/2025 11:05:21","2022",
"369",,,"中国证监会发布政策数量","2","17/9/2025 11:05:21","17/9/2025 11:05:21","2022",
"370",,,"上海市卫生健康委员会发布政策数量","1","17/9/2025 11:05:21","17/9/2025 11:05:21","2022",
"371",,,"横琴粤澳深度财政局发布政策数量","1","17/9/2025 11:05:22","17/9/2025 11:05:22","2022",
"372",,,"国家税务总局横琴粤澳深度合作区税务局发布政策数量","1","17/9/2025 11:05:22","17/9/2025 11:05:22","2022",
"373",,,"横琴粤澳深度合作区经济发展局发布政策数量","1","17/9/2025 11:05:22","17/9/2025 11:05:22","2022",
"374",,,"中国证监会办公厅、工业和信息化部办公厅发布政策数量","1","17/9/2025 11:05:22","17/9/2025 11:05:22","2022",
"375",,,"中国证券监督管理委员会发布政策数量","1","17/9/2025 11:05:22","17/9/2025 11:05:22","2022",
"376",,,"云南省教育厅发布政策数量","2","17/9/2025 11:05:22","17/9/2025 11:05:22","2022",
"377",,,"云南省人力资源社会保障厅发布政策数量","1","17/9/2025 11:05:22","17/9/2025 11:05:22","2022",
"378",,,"宁夏回族自治区发展改革委发布政策数量","2","17/9/2025 11:05:22","17/9/2025 11:05:22","2022",
"379",,,"湖南省能源局发布政策数量","2","17/9/2025 11:05:22","17/9/2025 11:05:22","2022",
"380",,,"广州市人民政府办公厅秘书处发布政策数量","1","17/9/2025 11:05:22","17/9/2025 11:05:22","2022",
"381",,,"北京市第十五届人民代表大会常务委员会发布政策数量","1","17/9/2025 11:05:22","17/9/2025 11:05:22","2022",
"382",,,"上海市第十五届人民代表大会常务委员会发布政策数量","1","17/9/2025 11:05:22","17/9/2025 11:05:22","2022",
"383",,,"市政府办公厅发布政策数量","1","17/9/2025 11:05:22","17/9/2025 11:05:22","2022",
"384",,,"发改委发布政策数量","1","17/9/2025 11:05:22","17/9/2025 11:05:22","2022",
"385",,,"国家药监局综合司发布政策数量","1","17/9/2025 11:05:22","17/9/2025 11:05:22","2022",
"386",,,"浙江省科学技术厅发布政策数量","4","17/9/2025 11:05:22","17/9/2025 11:05:22","2022",
"387",,,"中共浙江省委人才工作领导小组办公室发布政策数量","1","17/9/2025 11:05:22","17/9/2025 11:05:22","2022",
"388",,,"浙江省教育厅发布政策数量","1","17/9/2025 11:05:23","17/9/2025 11:05:23","2022",
"389",,,"浙江省财政厅发布政策数量","2","17/9/2025 11:05:23","17/9/2025 11:05:23","2022",
"390",,,"浙江省人力资源和社会保障厅发布政策数量","1","17/9/2025 11:05:23","17/9/2025 11:05:23","2022",
"391",,,"浙江省科学技术协会发布政策数量","1","17/9/2025 11:05:23","17/9/2025 11:05:23","2022",
"392",,,"浙江省发展和改革委员会发布政策数量","2","17/9/2025 11:05:23","17/9/2025 11:05:23","2022",
"393",,,"中共浙江省委网络安全和信息化委员会办公室发布政策数量","1","17/9/2025 11:05:23","17/9/2025 11:05:23","2022",
"394",,,"浙江省经济和信息化厅发布政策数量","2","17/9/2025 11:05:23","17/9/2025 11:05:23","2022",
"395",,,"浙江省市场监督管理局发布政策数量","1","17/9/2025 11:05:23","17/9/2025 11:05:23","2022",
"396",,,"深圳科技创新委员会发布政策数量","1","17/9/2025 11:05:23","17/9/2025 11:05:23","2022",
"397",,,"深圳市交通运输局发布政策数量","1","17/9/2025 11:05:23","17/9/2025 11:05:23","2022",
"398",,,"深圳市发展改革委发布政策数量","1","17/9/2025 11:05:23","17/9/2025 11:05:23","2022",
"399",,,"深圳市公安交警局发布政策数量","1","17/9/2025 11:05:23","17/9/2025 11:05:23","2022",
"400",,,"国家广播电视总局办公厅发布政策数量","1","17/9/2025 11:05:23","17/9/2025 11:05:23","2022",
"401",,,"国家林业和草原局办公室发布政策数量","1","17/9/2025 11:05:24","17/9/2025 11:05:24","2022",
"402",,,"国家乡村振兴局综合司发布政策数量","1","17/9/2025 11:05:24","17/9/2025 11:05:24","2022",
"403",,,"浙江省人民政府国有资产监督管理委员会发布政策数量","1","17/9/2025 11:05:24","17/9/2025 11:05:24","2022",
"404",,,"国家税务总局浙江省税务局发布政策数量","1","17/9/2025 11:05:24","17/9/2025 11:05:24","2022",
"405",,,"中国人民银行杭州中心支行发布政策数量","1","17/9/2025 11:05:24","17/9/2025 11:05:24","2022",
"406",,,"中共中央发布政策数量","1","17/9/2025 11:05:24","17/9/2025 11:05:24","2022",
"407",,,"四川省自然资源厅发布政策数量","2","17/9/2025 11:05:24","17/9/2025 11:05:24","2022",
"408",,,"四川省住房和城乡建设厅发布政策数量","2","17/9/2025 11:05:24","17/9/2025 11:05:24","2022",
